image_id,X,Y,Width,Height,English Text,Hindi Text,P_TYPE
2320067,68,346,19.0,27,Coffee manker on top of the counter.,काउंटर के ऊपर कॉफी मैनकर।,train
2320071,38,273,19.0,19,Small dark bird walking on street.,सड़क पर चलते हुए छोटे गहरे पक्षी।,train
2320074,16,256,62.0,76,Man playing a base ball game.,बेस बॉल का खेल खेलने वाला आदमी।,train
2320081,313,71,166.0,88,A box of yellow bananas.,पीले केले का एक डिब्बा।,train
2320087,219,286,26.0,45,chain on a hydrant,एक हाइड्रेंट पर श्रृंखला,train
2320091,0,266,132.0,67,Green fruit and a blue bag on top of a box.,हरे फल और एक बॉक्स के ऊपर एक नीला बैग।,train
2320092,252,127,63.0,136,a bright cheery scarf,एक उज्ज्वल खुश दुपट्टा,train
2320111,149,1,106.0,54,stainless steel range hood,स्टेनलेस स्टील रेंज हूड,train
2320115,180,245,55.0,30,A person on a skateboard,एक स्केटबोर्ड पर एक व्यक्ति,train
2320126,89,415,29.0,55,Man playing a base ball game.,बेस बॉल का खेल खेलने वाला आदमी।,train
2320129,318,271,16.0,79,The surfboard is white,सर्फ़बोर्ड सफेद है,train
2320143,290,66,162.0,150,head of a person,किसी व्यक्ति का सर,train
2320157,0,0,498.0,200,white and gray clouds in a blue sky,नीले आकाश में सफेद और ग्रे बादल,train
2320160,110,198,43.0,54,clock on the tower,टॉवर पर घड़ी,train
2320163,146,34,235.0,24,sign for but 51 going to NORWOOD,साइन इन करें लेकिन 51 नॉर्थवुड जा रहा है,train
2320165,260,219,24.0,45,flag hanging from a flagpole,झंडे से लटके झंडे,train
2320168,18,64,311.0,295,girl reclining on a motorbike,लड़की मोटरसाइकिल पर,train
2320175,64,318,241.0,127,Gray and red train on a train track,ट्रेन ट्रैक पर ग्रे और लाल रंग की ट्रेन,train
2320178,241,250,41.0,37,lights on the train,ट्रेन में रोशनी,train
2320184,172,227,79.0,73,Baby sheep standing behind fence,बाड़ के पीछे खड़े बच्चे भेड़,train
2320186,360,117,69.0,67,window on a large bus,एक बड़ी बस में खिड़की,train
2320188,105,36,274.0,219,a bear in a field,एक क्षेत्र में भालू,train
2320191,80,41,222.0,20,silver chrome shower curtain rod,सिल्वर क्रोम शावर पर्दा रॉड,train
2320194,10,18,487.0,265,the birds are flying,पक्षी उड़ रहे हैं,train
2320198,61,48,375.0,238,An old black train engine displayed,एक पुराना ब्लैक ट्रेन इंजन प्रदर्शित किया गया,train
2320207,127,98,210.0,215,blue clock in a tower एक टॉवर में नीली घड़ी,एक टावर में नीली घड़ी एक टॉवर में नीली घड़ी,train
2320212,138,248,36.0,47,Girl sitting down on a brown bench.,भूरी बेंच पर बैठी लड़की।,train
2320213,337,178,23.0,11,screen on the phone.,फोन पर स्क्रीन |,train
2320216,141,225,40.0,45,Watch on the table,टेबल पर देखें,train
2320220,215,246,30.0,46,button on a device,एक डिवाइस पर बटन,train
2320221,26,475,15.0,19,Man playing a base ball game.,बेस बॉल का खेल खेलने वाला आदमी।,train
2320230,200,278,50.0,33,he has frosting on his lips,उसके होठों पर ठंढक है,train
2320232,12,29,481.0,218,brown wooden bench surrounded by water,भूरे लकड़ी के बेंच पानी से घिरे,train
2320234,481,217,17.0,51,person is walking on grass,व्यक्ति घास पर चल रहा है,train
2320238,230,93,105.0,177,fire hydrant is dark bright red,अग्नि हाइड्रेंट गहरे चमकीले लाल रंग का होता है,train
2320239,154,38,221.0,253,brown stuffed teddy bear,भूरा भरवां टेडी बियर,train
2320258,342,117,16.0,18,Black and white skully on a head.,सिर पर काली और सफेद झालर।,train
2320261,306,72,17.0,16,sauce in a cup,एक कप में सॉस,train
2320265,373,267,24.0,32,helmet on motor bike rider,मोटर बाइक सवार पर हेलमेट,train
2320272,82,44,288.0,286,At the corner of Stoneridge and Tom Burnett Lane.,स्टोनरिज और टॉम बर्नेट लेन के कोने पर,train
2320273,224,342,29.0,28,planter with pink flowers,गुलाबी फूलों वाला प्लैटर,train
2320276,209,170,52.0,62,person skiing down hill,पहाड़ी के नीचे स्कीइंग,train
2320280,123,153,144.0,289,person is skiing,व्यक्ति स्कीइंग कर रहा है,train
2320283,46,60,445.0,271,bird perched on a rod,एक छड़ पर बैठे पक्षी,train
2320287,245,73,73.0,78,a cat in wall,दीवार में एक बिल्ली,train
2320288,178,316,132.0,54,The grass is green in color.,घास का रंग हरा होता है।,train
2320291,15,82,35.0,29,head of a person,एक व्यक्ति का सिर,train
2320293,103,205,167.0,108,A white bowl with peas in it.,इसमें मटर के साथ एक सफेद कटोरी।,train
2320295,123,9,137.0,57,Light on the ceiling.,छत पर प्रकाश।,train
2320296,235,114,46.0,218,human holds kite,मानव पतंग पकड़ता है,train
2320305,31,67,468.0,205,black and white cat,काली और सफेद बिल्ली,train
2320311,61,71,202.0,237,A green umbrella on a pole on the beach,समुद्र तट पर एक पोल पर एक हरे रंग की छतरी,train
2320319,206,322,1.0,48,Person standing on top of the mound.,माउण्ड के शीर्ष पर खड़ा व्यक्ति,train
2320330,138,85,183.0,361,A person playing tennis,टेनिस खेलने वाला व्यक्ति,train
2320332,11,9,455.0,323,Food on a light colored table,हल्के रंग की मेज पर खाना,train
2320336,297,327,1.0,2,People walking around with lights.,रोशनी के साथ घूमते हुए लोग।,train
2320337,80,313,267.0,167,the glazed chocolate cake,चमकता हुआ चॉकलेट केक,train
2320342,26,135,452.0,168,Two trains are together.,दो ट्रेनें एक साथ हैं।,train
2320343,65,155,195.0,86,the headlights are on,हेडलाइट्स चालू हैं,train
2320350,33,261,22.0,32,a red hat on a person,एक व्यक्ति पर एक लाल टोपी,train
2320352,36,232,66.0,101,Surfboards lined up with one another.,सर्फ़बोर्ड एक दूसरे के साथ पंक्तिबद्ध थे।,train
2320355,81,243,88.0,234,fire hydrant painted to look like an American flag,अमेरिकी झंडे की तरह दिखने के लिए अग्नि हाइड्रेंट चित्रित,train
